n_cities,mean_distance,std_distance,cv_distance,distance_range,distance_skewness,distance_kurtosis,mean_nn_distance,std_nn_distance,cv_nn_distance,clustering_coef_3nn,clustering_coef_5nn,hull_ratio,mean_centroid_distance,std_centroid_distance,generation,iteration,city_size,distribution,embedding_method
30,14.26896551724138,5.074962439016828,0.3556643565284872,26.0,1.2554895188767328,1.5482850577064124,10.033333333333333,4.230707847262546,0.4216652339464332,0.2988888888888888,0.5781226939754333,0.13333333333333333,2.9739114958504667,5.059368884308191,0,242778.0,30,lognormal,classical_mds
20,1.3894736842105264,0.6455472886931352,0.4645984274685442,3.0,-0.3526049942260497,-0.4316032604901294,1.1,0.3,0.2727272727272727,0.5721626984126984,0.6234572290454643,0.3,0.6948278192335348,0.3459724903531798,0,13137073.0,20,lognormal,classical_mds
30,41.11724137931034,2.4443322618056333,0.059447866145893466,16.0,0.10748887264563727,0.14068038557947027,36.5,1.1761519176251567,0.0322233402089084,0.17235449735449737,0.25611592111592113,0.2,9.94831669057455,4.9699476408690755,0,125044.0,30,uniform,classical_mds
30,28.363218390804597,1.6571763093049419,0.058426948820525994,10.0,-0.18644448988899492,0.2811078196217558,24.866666666666667,1.0561986345169907,0.04247447591891383,0.20089947089947086,0.2948055648055648,0.3333333333333333,6.989176224642753,2.7612965618851737,0,128668.0,30,uniform,classical_mds
30,32.250574712643676,1.9894476541381911,0.061687200053468755,11.0,0.06230035651774686,-0.09325701055529922,28.566666666666666,0.9893881386437221,0.03463435724540451,0.1607936507936508,0.2893915343915344,0.23333333333333334,7.356494247157084,4.490195423663439,1,157097.0,30,uniform,classical_mds
30,32.42528735632184,1.9665722785145088,0.060649340032173794,11.0,-0.050179617678877055,-0.32963151337522234,28.733333333333334,0.9637888196533975,0.033542534326684366,0.17785714285714285,0.30609076109076117,0.3333333333333333,8.215336498895942,3.2243470554001274,16,121225.0,30,uniform,classical_mds
30,32.44597701149425,1.852913493195144,0.057107649818611855,10.0,0.09360205962215626,-0.19188222534277077,29.233333333333334,0.8439325934114776,0.028868845840757502,0.1592736892736892,0.2981202131202131,0.26666666666666666,7.448990747707617,3.6618673106362616,17,182960.0,30,uniform,classical_mds
20,14.952631578947368,8.848007115554186,0.591735780343293,37.0,2.0522438115666426,3.3614776167990805,10.15,7.275128864838065,0.7167614645160655,0.7196471012647484,0.810018560730635,0.2,4.663789097776258,7.907313739171568,4,250669.0,20,lognormal,classical_mds
20,15.010526315789473,8.92069708963918,0.594296089421965,38.0,1.643815496150055,1.8001985660212152,10.35,6.901267999433147,0.666789178689193,0.615441919191919,0.6782792534263123,0.25,5.061767129604231,7.770874090481977,6,671057.0,20,lognormal,classical_mds
20,15.473684210526315,8.978151380772463,0.5802206674648871,39.0,1.1538172541800522,0.06770461621236024,10.15,6.835751604615253,0.6734730644941136,0.6768109668109668,0.7730377250888087,0.35,5.265195361372291,8.065242004320247,9,543112.0,20,lognormal,classical_mds
20,16.51578947368421,15.08004129402048,0.9130681471841591,58.0,1.468391053459501,1.2034933033028898,9.9,12.01207725582882,1.2133411369524059,0.7531505847953216,0.7141908530066426,0.15,6.622247420529215,11.274371207595458,19,876918.0,20,lognormal,classical_mds
20,17.089473684210525,23.068031986344035,1.3498386441039012,84.0,2.3271684646177415,4.037300135804953,10.15,17.155975635328932,1.6902439049585154,0.8320884932920535,0.8062420757776796,0.2,9.145462187816324,16.621210727931032,20,204333.0,20,lognormal,classical_mds
20,14.826315789473684,6.4290739371818315,0.433625860157809,30.0,1.1418883620641889,0.627993688664437,10.05,5.181457323958193,0.5155678929311635,0.6121133278486218,0.7860238218094255,0.2,4.404148346104196,6.390920680035545,25,407258.0,20,lognormal,classical_mds
20,15.442105263157895,10.131987688269042,0.6561273554093789,43.0,1.1112845233003892,-0.1402469626565659,9.5,6.866585760041158,0.722798501056964,0.7051403743315507,0.7267411600267638,0.15,6.00496937923203,8.418151127594419,40,486049.0,20,lognormal,classical_mds
20,16.173684210526314,17.61806316212107,1.089304263196552,67.0,2.1891078119930647,3.5421465619173707,10.0,13.579396157414365,1.3579396157414365,0.7170051353874883,0.6470320761110234,0.3,7.518780370335271,13.302017592412849,45,117120.0,20,lognormal,classical_mds
20,14.56842105263158,5.714529278544845,0.39225453862843945,26.0,0.5905290771414002,-0.6115286286597814,9.5,4.05585995813465,0.42693262717206837,0.6761471861471862,0.7685074819401446,0.15,4.6856224261748425,5.871878451916267,47,297680.0,20,lognormal,classical_mds
20,15.031578947368422,7.073229935287804,0.4705580139021998,30.0,0.9193181869818335,0.32292315148925166,9.95,5.792020372892347,0.5821126002906882,0.6064213564213563,0.7612337499102205,0.2,4.26216126912348,6.417903773713415,50,4408660.0,20,lognormal,classical_mds
20,14.352631578947369,5.170449275098943,0.3602439905642828,23.0,0.9199131248994636,0.12763688054524813,9.9,4.036087214122113,0.4076855771840518,0.6319246031746031,0.6910652337858221,0.15,4.178389976356791,5.1569394972050695,53,452929.0,20,lognormal,classical_mds
20,15.152631578947368,7.501078408156961,0.4950346986974028,31.0,0.4953200459287759,-0.7395552186807328,9.6,6.135144660071187,0.6390775687574154,0.5220143745143746,0.6986088666235726,0.15,4.611902122762286,6.489187074320081,57,821608.0,20,lognormal,classical_mds
20,16.51578947368421,17.79021798505231,1.0771642502103054,69.0,1.6370092968660717,1.0072974036317945,10.2,12.843675486401857,1.2591838712158685,0.6607142857142857,0.7349145960678468,0.25,8.33367039033365,13.526991653585247,59,209786.0,20,lognormal,classical_mds
20,14.678947368421053,8.160693917048736,0.5559454443310361,34.0,1.8820755707039472,2.7350742817786062,10.35,6.436419812286951,0.6218763103658891,0.7937380103556573,0.7929373176702897,0.15,4.451720811152253,7.456762544447574,61,171540.0,20,lognormal,classical_mds
20,15.01578947368421,7.763935732664319,0.5170514508258747,33.0,0.9309830829012813,-0.1790029759098739,9.75,5.726037023980896,0.5872858486134253,0.6273277947542654,0.7240459793904067,0.2,4.877115607345656,7.016985217539396,62,195728.0,20,lognormal,classical_mds
20,18.521052631578947,38.31637109159489,2.0688009398701417,133.0,2.5987106155795368,4.985636553490545,10.15,28.3183244560832,2.7899827050328274,0.7864285714285713,0.6716031109413462,0.2,13.4377322915193,25.917367569217827,63,119512.0,20,lognormal,classical_mds
20,16.16842105263158,13.296341112524507,0.8223648474543152,53.0,1.5643297827271574,1.4236130484784977,10.15,10.631439225241333,1.0474324359843679,0.6388946347769877,0.7335730351519826,0.25,6.39453225033585,10.685587056483302,65,126758.0,20,lognormal,classical_mds
20,15.189473684210526,8.67033021509453,0.5708117605225089,34.0,1.1769811522459754,0.6215782401772905,9.9,7.05620294492725,0.7127477722148737,0.8096328916181857,0.7934441710680102,0.2,4.66795154402031,7.3532033006306285,73,153666.0,20,lognormal,classical_mds
20,14.757894736842106,6.991296528313931,0.4737326463550809,30.0,1.1092899849005724,0.28402660926223255,10.35,5.497954164959908,0.5312033009623099,0.7621982038429407,0.6795250733099031,0.25,4.334577947325316,6.633221440046635,74,254207.0,20,lognormal,classical_mds
20,15.968421052631578,15.839957889084737,0.9919551743329268,60.0,2.1427557474067926,3.426250019814208,10.05,12.212595956634281,1.2151836772770428,0.5872748330101272,0.685870469399881,0.15,6.874673911056261,12.133575294855387,76,445625.0,20,lognormal,classical_mds
20,14.842105263157896,7.033477524964647,0.47388678359690883,27.0,0.705693870477181,-0.4011468196861223,10.2,5.372150407425317,0.5266814124926782,0.5851345876345876,0.7474464016375781,0.2,4.062133717799666,6.146780620407009,77,225974.0,20,lognormal,classical_mds
20,17.389473684210525,27.903515996844366,1.6046210773003722,99.0,2.500775115180693,4.6343731041271266,10.15,20.96014074380227,2.065038496926332,0.5504184704184704,0.7355604698019559,0.2,10.502788621777992,19.590390593309504,84,929183.0,20,lognormal,classical_mds
20,16.6,18.072602119463074,1.0887109710519922,68.0,2.2598483355089654,3.931738300167105,9.95,13.976677001347637,1.4046911559143356,0.6713612368024132,0.6552404690252988,0.2,7.469645167348635,13.442822572042083,87,796203.0,20,lognormal,classical_mds
20,16.178947368421053,12.803765027989492,0.7913843055686414,51.0,1.2287581048525025,0.6551987790138396,9.25,10.074100456120139,1.0890919412021771,0.7471350463262227,0.7290276235632271,0.25,6.5142845309910555,9.567061404343201,3,174714.0,20,lognormal,classical_mds
20,16.021052631578947,12.461713109713644,0.7778336040885652,51.0,1.1988111680235973,0.06783861756807497,9.8,9.66229786334493,0.9859487615658091,0.494094239094239,0.6037824675324674,0.2,6.2541201916757085,10.127906207417569,8,193230.0,20,lognormal,classical_mds
20,16.763157894736842,16.00926411163617,0.9550267444932096,61.0,1.6715722237650872,2.0989283030253296,9.8,12.687001221722964,1.2945919614003023,0.45471139971139973,0.6733980549034728,0.15,7.0497142706922435,11.752728368820907,9,17996758.0,20,lognormal,classical_mds
20,15.557894736842105,10.49432507242661,0.6745337495808714,45.0,1.0988916141995937,-0.08629972702470079,9.55,7.618890995413966,0.7977896330276404,0.6728742310321257,0.6767392132291514,0.25,6.0116100575499125,8.697046779276194,15,111222.0,20,lognormal,classical_mds
20,16.347368421052632,15.443116961800325,0.9446851972769033,59.0,2.0733421257597695,3.2441818426891484,9.75,11.085463454452412,1.136970610713068,0.8147087080446214,0.7303559160138108,0.2,7.469540272087454,11.848884138412686,19,7032198.0,20,lognormal,classical_mds
20,14.936842105263159,6.181995123899028,0.41387564254433235,24.0,0.10352161661928252,-1.103476366236919,10.1,5.185556864985669,0.5134214717807594,0.520239898989899,0.6938642158495101,0.15,3.9848586757287934,5.389081607241922,23,105056.0,20,lognormal,classical_mds
20,17.00526315789474,17.930420304587646,1.0544041652341851,70.0,1.6597434624468888,1.953587541238075,9.4,13.417898494175606,1.4274360100186814,0.6584451659451659,0.7082951688834043,0.2,7.733540856439949,13.025329051872832,38,143394.0,20,lognormal,classical_mds
20,16.778947368421054,18.320640615878506,1.091882596303926,71.0,2.1222996741172366,3.3562047098786816,10.05,14.005266866432786,1.3935588921823667,0.6698626373626373,0.8047695218438253,0.25,7.790932646779896,13.78291248399273,43,337047.0,20,lognormal,classical_mds
20,15.342105263157896,13.350096226322773,0.8701606459695803,52.0,2.4055145854335565,4.395358082134422,9.75,10.343476204835587,1.0608693543421115,0.6171103896103897,0.7879013813843536,0.25,6.04774141346889,10.647675547435044,44,174113.0,20,lognormal,classical_mds
20,16.08421052631579,9.491451176156515,0.5901098571563278,39.0,0.49044959904488883,-0.9111481757432056,9.55,8.009213444527497,0.8386610936678006,0.598215183509301,0.8086475804896857,0.15,4.704342397061665,7.745484169120108,53,246193.0,20,lognormal,classical_mds
20,15.878947368421052,12.49256953668095,0.7867378892838517,53.0,1.419100812761791,0.5090186409054565,10.2,10.062802790475425,0.9865492931838653,0.4857011289364229,0.6983452495217201,0.25,6.262057935104894,10.406042041619587,58,125603.0,20,lognormal,classical_mds
20,16.842105263157894,24.144222710717134,1.43356322344883,87.0,2.54843200454719,4.836419763602624,9.85,18.025745476956008,1.8300249215183766,0.6492395676219205,0.6758264203117145,0.2,9.120909530096766,17.249663044475373,61,737505.0,20,lognormal,classical_mds
20,15.352631578947369,12.367481487269353,0.8055610156260463,48.0,2.3345054210797223,4.201740837027863,9.8,9.410632284814875,0.9602686004913138,0.6409249084249085,0.6970372927725869,0.25,5.913134657747984,9.89637540706938,66,1299247.0,20,lognormal,classical_mds
20,16.768421052631577,16.038409575685847,0.9564651033836508,61.0,1.2839673537880116,0.4193129695733564,9.95,12.138677852220974,1.2199676233387915,0.696273432449903,0.7407836882759483,0.15,7.133808294591516,11.720397226053194,67,237275.0,20,lognormal,classical_mds
20,15.33157894736842,9.086169514943776,0.5926440809609741,40.0,1.1262607988213063,-0.03479171123093572,9.95,7.242064622743987,0.727845690728039,0.5974900263135556,0.6896342383107089,0.2,5.059357446024538,8.024515315947468,68,113657.0,20,lognormal,classical_mds
20,15.678947368421053,10.466843838741378,0.6675731216384229,44.0,1.050298154520696,0.06261144477392921,9.9,8.407734534343957,0.8492661145801976,0.7279378808326177,0.7505301999342248,0.15,5.391272576183589,8.759785807000044,78,237772.0,20,lognormal,classical_mds
20,14.93157894736842,8.472280040571874,0.5674068409265619,35.0,1.3425420118944997,1.1124470740989394,9.85,6.702797923255631,0.6804870988076783,0.43307359307359317,0.6661419952596423,0.2,5.184892808263339,7.415360297135178,13,446661.0,20,lognormal,classical_mds
20,14.805263157894737,6.156637298516518,0.4158411257440947,26.0,0.6210590609476443,-0.6768480127351895,10.3,5.177837386399847,0.5027026588737715,0.7396784016636958,0.7977315224335348,0.15,3.8236354598607596,5.973439071554867,17,118337.0,20,lognormal,classical_mds
20,15.7,15.075581510997736,0.960228121719601,58.0,2.37881707855444,4.292620570884088,9.85,11.354624608502036,1.1527537673606127,0.6006043956043955,0.751070165214902,0.2,6.698260473496932,11.688737101692018,20,152526.0,20,lognormal,classical_mds
20,16.5,21.255525597384146,1.288213672568736,77.0,2.455190494809831,4.523346912805501,10.2,15.80696049213763,1.549702009033101,0.5099453324453325,0.6734386691739632,0.2,8.291824051525571,15.482572147485863,30,769375.0,20,lognormal,classical_mds
20,15.447368421052632,11.854595751994806,0.7674184643540078,48.0,1.3242171543805394,0.40498506052627326,9.6,8.782938005018593,0.9148893755227702,0.5989789377289376,0.7270698161487636,0.15,6.073480098072066,9.54662481431769,36,211883.0,20,lognormal,classical_mds
20,15.384210526315789,11.196087810993093,0.727764859421378,47.0,1.5248661843314653,0.607726341961607,10.35,8.696407304168773,0.8402325897747607,0.7150541288776584,0.7735171596549307,0.2,5.869535426473927,9.701327389165199,46,201436.0,20,lognormal,classical_mds
20,14.51578947368421,4.849011093744539,0.3340508005117703,24.0,0.6063785356246169,-0.24251224400387272,10.05,3.9430318284284747,0.39234147546551984,0.6913736263736263,0.7568099453006574,0.15,3.450648798266297,5.289051096959014,47,109777.0,20,lognormal,classical_mds
20,15.621052631578948,14.50421277993573,0.9285041873948074,56.0,2.169991084384709,3.4643936794197487,10.2,10.21077861869505,1.0010567273230442,0.38848845598845594,0.567569073083779,0.2,6.84172091562151,11.404106193372087,53,1695661.0,20,lognormal,classical_mds
20,14.821052631578947,6.554193430434114,0.4422218578773017,27.0,0.42969465416257346,-0.9702325664221108,9.85,5.424711973920827,0.550732180093485,0.6910091868915398,0.7837544619123566,0.2,4.134668775939269,5.819182677647622,63,114710.0,20,lognormal,classical_mds
20,14.826315789473684,5.995291319489001,0.40436824661090176,24.0,0.32512776110431163,-0.9830354730685675,10.4,4.973932046178355,0.4782626967479187,0.695011655011655,0.7791393547972496,0.15,3.4822622002284396,5.64532637681112,78,168853.0,20,lognormal,classical_mds
20,15.342105263157896,12.013317863695391,0.7830292947177099,48.0,2.157314850211846,3.543323023358393,10.2,9.195651146058118,0.9015344260841293,0.6410294117647058,0.6718211200564141,0.3,5.73199502444215,9.829390325352676,83,122062.0,20,lognormal,classical_mds
20,14.76842105263158,6.356848990331025,0.4304352488107251,29.0,0.7402860059306272,-0.4454862370178221,9.75,4.773625456610521,0.48960261093441243,0.8249415204678362,0.7798905042326096,0.15,4.392408342317449,6.046989683689116,85,754382.0,20,lognormal,classical_mds
20,6.1421052631578945,0.7224343273548954,0.11761998474501296,4.0,0.2011005970882806,0.29721390939619097,5.1,0.5385164807134504,0.1055914668065589,0.580644078144078,0.563560924369748,0.25,1.7673535752702574,1.1133779423592196,4,6725719.0,20,lognormal,classical_mds
20,5.689473684210526,0.5557306587700133,0.09767698905300881,3.0,-0.5186454466338741,0.1932335979170441,4.8,0.39999999999999997,0.08333333333333333,0.45560606060606057,0.5254996392496392,0.3,1.6525456218793022,0.7318396514699047,5,518924.0,20,lognormal,classical_mds
20,5.973684210526316,0.5566271597881749,0.09317987696894557,2.0,-0.010821914812216438,0.2925330797709438,5.1,0.30000000000000004,0.05882352941176472,0.3368009768009768,0.5323850169438404,0.35,1.6340038774003982,1.0116145256373072,11,768878.0,20,lognormal,classical_mds
20,6.163157894736842,0.8076675490609329,0.13104768088947671,4.0,0.6648639880809782,0.5753079365902902,5.25,0.5361902647381804,0.10213147899774866,0.3340440115440115,0.44323953823953827,0.25,1.720600911327665,1.2401777235291997,20,167061.0,20,lognormal,classical_mds
20,6.1,0.5385164807134504,0.0882813902808935,2.0,0.07806777426302562,0.37835304840174144,5.25,0.4330127018922193,0.08247860988423225,0.39434731934731937,0.5740062143738613,0.35,1.6466359149621095,1.010156659152089,42,1108245.0,20,lognormal,classical_mds
20,5.989473684210527,0.5618528903192639,0.0938067215823024,3.0,-0.1840780497134753,0.8816076067276764,5.15,0.5722761571129799,0.11112158390543297,0.4568578643578644,0.5802224980901449,0.35,1.659827125241905,0.9925780516749464,43,15642435.0,20,lognormal,classical_mds
20,5.831578947368421,0.5554065666641228,0.0952411982546781,3.0,-0.420672767811825,0.9001537813466718,4.9,0.5385164807134504,0.1099013225945817,0.42846320346320343,0.4955914673561733,0.3,1.6342391268619263,0.8983784348896775,44,557750.0,20,lognormal,classical_mds
20,5.8578947368421055,0.5580188541180724,0.09525928327262691,2.0,-0.037931594420825096,0.05288107717707202,5.15,0.3570714214271425,0.06933425658779466,0.2895238095238095,0.5358458208458209,0.35,1.6566951315431244,0.9531929022084464,66,842494.0,20,lognormal,classical_mds
20,6.010526315789473,0.6726966445755981,0.11191975697842702,3.0,0.4090213212654501,0.4981037682622014,5.15,0.3570714214271425,0.06933425658779466,0.6158928571428571,0.6575526760820878,0.15,1.5372894524696803,1.309615458765385,68,7266721.0,20,lognormal,classical_mds
20,14.76842105263158,7.222701975210847,0.4890639256201215,32.0,1.2908564782578413,1.0900262238582274,10.35,6.052065763026703,0.5847406534325317,0.6833749437696806,0.7938322521991255,0.2,4.239978665912051,6.836747537848749,24,224404.0,20,lognormal,classical_mds
20,16.6,23.588534235268227,1.4209960382691702,84.0,2.5568485183616123,4.850328867913278,10.35,17.47934495340143,1.688825599362457,0.6819817927170867,0.7336011374246668,0.15,9.007502875519581,16.96243363761981,33,109738.0,20,lognormal,classical_mds
20,13.726315789473684,2.1809804905768893,0.15889044985031017,11.0,0.28655217878041933,-0.12755186665244622,11.05,1.6874537030686203,0.15271074235915114,0.6532826079149607,0.7812105678978745,0.15,3.309628959272198,3.291149442914554,38,842913.0,20,lognormal,classical_mds
20,9.410526315789474,0.8142770360342617,0.08652832038395399,5.0,0.056468493074449115,0.42847382374842846,8.2,0.6782329983125268,0.08271134125762523,0.6817236684883744,0.653929025051316,0.2,2.624914088017937,1.3864155133586455,24,3835868.0,20,lognormal,classical_mds
20,9.5,1.0399898784932577,0.10947261878876398,5.0,0.6417714279259275,0.19604851102331455,8.1,0.30000000000000004,0.03703703703703704,0.3124531024531024,0.5256204416498534,0.3,2.8071908728172295,1.6836980976897251,67,157258.0,20,lognormal,classical_mds
30,19.889655172413793,1.3448099026246738,0.06761353532613651,8.0,0.04854983995875581,-0.08873084334200598,17.5,0.9574271077563381,0.05471012044321932,0.2142857142857143,0.36390326449149973,0.2,4.769195216970178,2.333150660915403,2,1039238.0,30,uniform,classical_mds
30,19.926436781609194,1.2276938262697692,0.06161130761736844,7.0,-0.008922488383352764,-0.19629770685929104,17.6,0.7118052168020874,0.040443478227391326,0.15328042328042327,0.2699278499278499,0.2,4.7822401005052715,2.365929027466645,10,105213.0,30,uniform,classical_mds
30,20.03448275862069,1.1571693153620082,0.05775888148966994,7.0,-0.2200133183832349,0.05821950076424676,17.733333333333334,0.813770374382247,0.04588930682606655,0.17777777777777776,0.27095959595959596,0.3333333333333333,4.949926911944845,1.9478852671573095,18,429324.0,30,uniform,classical_mds
30,20.20919540229885,1.2091254732631365,0.05983046079734551,7.0,0.10200273886451652,0.12923580456293315,17.9,0.7461009761866463,0.04168161878137689,0.12603174603174605,0.2606517556517557,0.26666666666666666,4.900851160244085,2.2826262650603435,23,146073.0,30,uniform,classical_mds
30,44.770114942528735,2.568156677934662,0.05736319152254572,16.0,-0.0639695590715939,0.1649582182248559,39.666666666666664,1.5347819244295118,0.03869198128813896,0.173994708994709,0.27836589336589335,0.3,10.976792950842386,4.402704275555819,12,235859.0,30,uniform,classical_mds
30,44.41379310344828,2.55222113830346,0.05746460637484498,16.0,0.15674121204841499,0.2896705832775055,39.63333333333333,1.3535960336164639,0.034152969729599594,0.19170514670514666,0.3035085285085285,0.2,10.742978379260299,4.992019292894273,24,190334.0,30,uniform,classical_mds
30,44.9816091954023,2.8055170906844147,0.06237031402093936,16.0,-0.043932450026496116,-0.017800226845020806,39.53333333333333,1.7650936393164973,0.04464823708220483,0.20767195767195765,0.2793848743848743,0.26666666666666666,11.084153313369516,4.604144070453401,25,255137.0,30,uniform,classical_mds
30,43.64597701149425,2.737345160590304,0.0627170096311378,17.0,-0.291495268317025,0.096661354860613,38.46666666666667,1.961858529274955,0.05100152155827439,0.3024891774891775,0.3462629962629963,0.3,10.872634341167334,4.894906784539098,27,238684.0,30,uniform,classical_mds
30,45.14252873563218,2.5547626105571335,0.05659325434599751,14.0,-0.3475070331734282,0.033014205375963,39.86666666666667,1.765093639316497,0.044274924063122834,0.17079365079365078,0.33846749064140375,0.26666666666666666,11.202485510355697,3.8356143692354614,54,122459.0,30,uniform,classical_mds
30,44.747126436781606,2.8081097286932284,0.06275508512620367,17.0,-0.010951025710422327,-0.10221565970748392,39.63333333333333,1.642829537380214,0.04145070321396671,0.34226190476190477,0.36406850459482043,0.23333333333333334,11.204347418466963,4.204435570708241,58,212162.0,30,uniform,classical_mds
30,44.296551724137935,2.6386799327607924,0.05956851786553244,16.0,-0.00641099420914937,-0.05989424559032219,39.2,1.4236104336041746,0.036316592693984046,0.24473137973137973,0.31400155400155405,0.23333333333333334,10.459823805233258,5.264410241371389,71,210319.0,30,uniform,classical_mds
30,44.206896551724135,2.524081401288979,0.05709700517736381,15.0,-0.11775109791979162,0.15461328468606572,39.3,1.4866068747318506,0.03782714693974175,0.2132395382395382,0.3416099369040546,0.26666666666666666,10.552597816199043,4.722841956184483,77,882258.0,30,uniform,classical_mds
30,44.72183908045977,2.612675789052787,0.05842058025279954,15.0,-0.03164026183917841,-0.07777948456807549,39.766666666666666,1.430229196861662,0.03596552883977357,0.28512820512820514,0.31208994708994703,0.23333333333333334,11.153185097682222,4.436556162880389,87,296663.0,30,uniform,classical_mds
