generation,iterations,hardest_value,optimal_cost,file_path,mutation_type,generation_type,distribution,city_size,range,normed_unique_distances,log_iterations,nearest_neighbor_norm,num_distinct_distances
164,147,147,1138.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,4.990432586785539,1.0,352
167,151,151,1138.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.0172798368215465,1.0,352
169,179,179,1138.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.187385805846342,1.0,352
170,180,180,1138.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.192956850895766,1.0,352
194,183,183,1163.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.209486152846885,0.9999999999999998,352
229,185,185,1163.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.22035582508373,0.9999999999999998,352
254,187,187,1163.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.231108616859935,0.9999999999999998,352
261,196,196,1163.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.278114659235619,0.9999999999999998,352
298,197,197,1163.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.283203728743064,0.9999999999999998,352
327,203,203,1163.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.313205979046713,0.9999999999999998,352
355,205,205,1163.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.323009979143286,0.9999999999999998,352
389,213,213,1163.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.3612921657141195,0.9999999999999998,352
536,216,216,1163.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.3752784076887945,0.9999999999999998,352
572,231,231,1249.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.442417710526122,0.9999999999999998,352
590,232,232,1249.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.44673737167062,0.9999999999999998,352
596,256,256,1249.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.5451774444834685,0.9999999999999998,352
645,270,270,1249.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.598421959002079,0.9999999999999998,352
648,273,273,1249.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.609471795188623,0.9999999999999998,352
660,277,277,1247.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.624017506190949,0.9999999999999998,352
668,278,278,1247.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.627621113694234,0.9999999999999998,352
673,297,297,1247.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.693732138806067,0.9999999999999998,352
680,298,298,1247.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.69709348650876,0.9999999999999998,352
697,301,301,1237.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.707110264752198,0.9999999999999998,352
717,344,344,1281.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.840641657376305,1.0,352
723,350,350,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.857933154486316,1.0,352
727,352,352,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.863631175600938,1.0,352
790,356,356,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.87493073085484,1.0,352
801,363,363,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.894402834267606,1.0,352
827,367,367,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.905361848057295,1.0,352
834,394,394,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.976350909300472,1.0,352
859,399,399,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.988961416892369,1.0,352
887,400,400,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.991464547110482,1.0,352
912,401,401,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,5.993961427309063,1.0,352
940,409,409,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,6.013715156045246,1.0,352
951,411,411,1294.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,6.018593214498668,1.0,352
956,439,439,1514.0,../data/Results/lognormal_asymmetric/city20_range4.8_swap.json,swap,asymmetric,lognormal,20,4.8,0.9263157894736842,6.084499413077449,1.0,352
1,783,783,4164.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9563218390804598,6.66313269599208,1.0000000000000002,832
9,801,801,4164.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9563218390804598,6.6858609470696075,1.0000000000000002,832
14,802,802,4164.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9563218390804598,6.687108607867762,1.0000000000000002,832
32,805,805,4164.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9563218390804598,6.690842277419805,1.0000000000000002,832
39,974,974,3802.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9563218390804598,6.881411303643562,0.9999999999999999,832
43,975,975,3802.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9563218390804598,6.882437470998873,0.9999999999999999,832
52,1064,1064,3802.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,6.96979066990253,1.0,833
54,1867,1867,3948.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,7.532088143542258,1.0000000000000002,834
55,1879,1879,3948.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,7.538494999413998,1.0000000000000002,834
56,1919,1919,3948.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9597701149425287,7.559559496008221,1.0000000000000002,835
70,2293,2293,3948.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,7.73761628285834,1.0000000000000002,834
72,2299,2299,3948.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,7.740229524763617,1.0000000000000002,834
99,2326,2326,3871.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,7.75190533307904,1.0000000000000002,834
105,2369,2369,3871.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,7.770223204159207,1.0000000000000002,834
124,2401,2401,3871.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,7.7836405962216695,1.0000000000000002,834
131,2415,2415,3871.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,7.7894545660870875,1.0000000000000002,833
132,2441,2441,3871.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,7.80016307039337,1.0000000000000002,834
133,2580,2580,3871.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,7.8555446779160505,1.0000000000000002,834
134,2591,2591,3871.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,7.859799180562496,1.0000000000000002,834
135,3290,3290,3871.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,8.098642843759722,1.0000000000000002,834
140,3429,3429,3871.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.9586206896551724,8.140023952463212,1.0000000000000002,834
148,4072,4072,3809.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,8.311889558230604,1.0000000000000002,833
156,7266,7266,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,8.890961212781285,1.0000000000000002,833
160,7283,7283,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,8.893298144218052,1.0000000000000002,833
190,7286,7286,4021.0,../data/Results/lognormal_asymmetric/city30_range3.8_wouter.json,inplace,asymmetric,lognormal,30,3.8,0.957471264367816,8.893709977568646,1.0000000000000002,833
