generation,iteration,mutation_type,generation_type,distribution,city_size,range,iterations,symmetric,normed_unique_distances,nearest_neighbor_norm,log_iterations
0,79.0,random_sampling,asymmetric,uniform,30,100.0,79.0,False,0.11609195402298851,0.9999999999999999,4.3694478524670215
0,245.0,random_sampling,asymmetric,uniform,30,15.0,245.0,False,0.01839080459770115,1.0,5.501258210544727
0,102.0,random_sampling,asymmetric,uniform,20,70.0,102.0,False,0.1868421052631579,1.0000000000000002,4.624972813284271
0,70.0,random_sampling,asymmetric,uniform,20,20.0,70.0,False,0.05526315789473684,1.0,4.248495242049359
0,1037.0,random_sampling,asymmetric,uniform,30,95.0,1037.0,False,0.1103448275862069,1.0000000000000002,6.9440872082295275
0,2055.0,random_sampling,asymmetric,uniform,30,90.0,2055.0,False,0.10459770114942529,0.9999999999999998,7.628031126930335
0,788.0,random_sampling,asymmetric,uniform,30,60.0,788.0,False,0.07011494252873564,1.0,6.669498089857879
0,327.0,random_sampling,asymmetric,uniform,30,30.0,327.0,False,0.035632183908045977,1.0000000000000002,5.7899601708972535
0,233.0,random_sampling,asymmetric,uniform,30,10.0,233.0,False,0.01264367816091954,1.0,5.4510384535657
0,262.0,random_sampling,asymmetric,uniform,20,60.0,262.0,False,0.16052631578947368,1.0000000000000002,5.568344503761097
0,527.0,random_sampling,asymmetric,uniform,30,85.0,527.0,False,0.09885057471264368,1.0000000000000002,6.267200548541362
0,244.0,random_sampling,asymmetric,uniform,30,80.0,244.0,False,0.09310344827586207,0.9999999999999999,5.497168225293202
0,270.0,random_sampling,asymmetric,uniform,20,95.0,270.0,False,0.25263157894736843,1.0,5.598421958998375
0,99.0,random_sampling,asymmetric,uniform,20,25.0,99.0,False,0.06842105263157895,1.0,4.59511985013459
0,91.0,random_sampling,asymmetric,uniform,20,50.0,91.0,False,0.13421052631578947,0.9999999999999997,4.51085950651685
0,167.0,random_sampling,asymmetric,uniform,20,30.0,167.0,False,0.08157894736842106,1.0,5.117993812416755
0,371.0,random_sampling,asymmetric,uniform,30,70.0,371.0,False,0.08160919540229886,1.0,5.916202062607435
0,100.0,random_sampling,asymmetric,uniform,20,80.0,100.0,False,0.21052631578947367,0.9999999999999998,4.605170185988092
0,108.0,random_sampling,asymmetric,uniform,20,15.0,108.0,False,0.042105263157894736,1.0,4.68213122712422
0,522.0,random_sampling,asymmetric,uniform,30,35.0,522.0,False,0.041379310344827586,1.0,6.257667587882639
0,30.0,random_sampling,asymmetric,uniform,30,65.0,30.0,False,0.07586206896551724,0.9999999999999999,3.4011973816621555
0,67.0,random_sampling,asymmetric,uniform,30,75.0,67.0,False,0.08735632183908046,1.0,4.204692619390966
0,78.0,random_sampling,asymmetric,uniform,20,45.0,78.0,False,0.12105263157894737,1.0,4.356708826689592
0,80.0,random_sampling,asymmetric,uniform,20,35.0,80.0,False,0.09473684210526316,1.0,4.382026634673881
0,46.0,random_sampling,asymmetric,uniform,20,5.0,46.0,False,0.015789473684210527,1.0,3.828641396489095
0,23.0,random_sampling,asymmetric,uniform,20,85.0,23.0,False,0.22631578947368422,1.0,3.1354942159291497
0,1703.0,random_sampling,asymmetric,uniform,30,55.0,1703.0,False,0.06436781609195402,1.0,7.440146680662688
0,163.0,random_sampling,asymmetric,uniform,20,90.0,163.0,False,0.23421052631578948,1.0,5.093750200806762
0,144.0,random_sampling,asymmetric,uniform,20,75.0,144.0,False,0.19473684210526315,1.0000000000000002,4.969813299576001
0,459.0,random_sampling,asymmetric,uniform,30,45.0,459.0,False,0.052873563218390804,1.0,6.129050210060545
0,24.0,random_sampling,asymmetric,uniform,20,10.0,24.0,False,0.02894736842105263,1.0,3.1780538303479458
0,807.0,random_sampling,asymmetric,uniform,30,20.0,807.0,False,0.02413793103448276,1.0,6.693323668269949
0,52.0,random_sampling,asymmetric,uniform,20,100.0,52.0,False,0.2631578947368421,1.0000000000000002,3.9512437185814275
0,726.0,random_sampling,asymmetric,uniform,30,50.0,726.0,False,0.05862068965517241,1.0,6.587550014824796
0,30.0,random_sampling,asymmetric,uniform,20,40.0,30.0,False,0.10789473684210527,1.0,3.4011973816621555
0,1669.0,random_sampling,asymmetric,uniform,30,25.0,1669.0,False,0.029885057471264367,1.0000000000000002,7.419979923661835
0,306.0,random_sampling,asymmetric,uniform,20,55.0,306.0,False,0.14736842105263157,0.9999999999999998,5.723585101952381
0,23.0,random_sampling,asymmetric,lognormal,20,2.0,23.0,False,0.9973684210526316,1.0000000000000002,3.1354942159291497
1,141.0,random_sampling,asymmetric,lognormal,20,2.0,141.0,False,0.9973684210526316,1.0,4.948759890378168
2,46.0,random_sampling,asymmetric,lognormal,20,2.0,46.0,False,1.0,1.0000000000000004,3.828641396489095
3,204.0,random_sampling,asymmetric,lognormal,20,2.0,204.0,False,0.9947368421052631,1.0,5.318119993844216
4,69.0,random_sampling,asymmetric,lognormal,20,2.0,69.0,False,0.9973684210526316,1.0,4.23410650459726
5,52.0,random_sampling,asymmetric,lognormal,20,2.0,52.0,False,0.9921052631578947,0.9999999999999998,3.9512437185814275
6,30.0,random_sampling,asymmetric,lognormal,20,2.0,30.0,False,1.0,1.0,3.4011973816621555
7,151.0,random_sampling,asymmetric,lognormal,20,2.0,151.0,False,0.9973684210526316,1.0,5.017279836814924
8,28.0,random_sampling,asymmetric,lognormal,20,2.0,28.0,False,0.9973684210526316,1.0,3.332204510175204
9,80.0,random_sampling,asymmetric,lognormal,20,2.0,80.0,False,1.0,1.0000000000000002,4.382026634673881
10,76.0,random_sampling,asymmetric,lognormal,20,2.0,76.0,False,0.9947368421052631,1.0000000000000002,4.330733340286331
11,55.0,random_sampling,asymmetric,lognormal,20,2.0,55.0,False,0.9947368421052631,1.0,4.007333185232471
12,80.0,random_sampling,asymmetric,lognormal,20,2.0,80.0,False,1.0,1.0,4.382026634673881
13,34.0,random_sampling,asymmetric,lognormal,20,2.0,34.0,False,0.9894736842105263,1.0,3.5263605246161616
14,127.0,random_sampling,asymmetric,lognormal,20,2.0,127.0,False,0.9973684210526316,1.0,4.844187086458591
15,61.0,random_sampling,asymmetric,lognormal,20,2.0,61.0,False,1.0,1.0,4.110873864173311
16,29.0,random_sampling,asymmetric,lognormal,20,2.0,29.0,False,0.9973684210526316,0.9999999999999998,3.367295829986474
17,50.0,random_sampling,asymmetric,lognormal,20,2.0,50.0,False,0.9947368421052631,0.9999999999999998,3.912023005428146
18,55.0,random_sampling,asymmetric,lognormal,20,2.0,55.0,False,1.0,1.0000000000000004,4.007333185232471
19,128.0,random_sampling,asymmetric,lognormal,20,2.0,128.0,False,0.9973684210526316,1.0,4.852030263919617
20,19.0,random_sampling,asymmetric,lognormal,20,2.0,19.0,False,0.9921052631578947,0.9999999999999997,2.9444389791664403
21,154.0,random_sampling,asymmetric,lognormal,20,2.0,154.0,False,0.9973684210526316,1.0,5.0369526024136295
22,176.0,random_sampling,asymmetric,lognormal,20,2.0,176.0,False,0.9947368421052631,1.0,5.170483995038151
23,57.0,random_sampling,asymmetric,lognormal,20,2.0,57.0,False,1.0,1.0,4.04305126783455
24,31.0,random_sampling,asymmetric,lognormal,20,2.0,31.0,False,0.9947368421052631,0.9999999999999998,3.4339872044851463
25,65.0,random_sampling,asymmetric,lognormal,20,2.0,65.0,False,1.0,1.0,4.174387269895637
26,127.0,random_sampling,asymmetric,lognormal,20,2.0,127.0,False,0.9973684210526316,0.9999999999999998,4.844187086458591
27,239.0,random_sampling,asymmetric,lognormal,20,2.0,239.0,False,0.9921052631578947,1.0000000000000002,5.476463551931511
28,40.0,random_sampling,asymmetric,lognormal,20,2.0,40.0,False,1.0,0.9999999999999998,3.6888794541139363
29,66.0,random_sampling,asymmetric,lognormal,20,2.0,66.0,False,0.9973684210526316,0.9999999999999998,4.189654742026425
30,65.0,random_sampling,asymmetric,lognormal,20,2.0,65.0,False,0.9973684210526316,1.0000000000000002,4.174387269895637
31,156.0,random_sampling,asymmetric,lognormal,20,2.0,156.0,False,0.9973684210526316,1.0000000000000002,5.049856007249537
32,50.0,random_sampling,asymmetric,lognormal,20,2.0,50.0,False,0.9973684210526316,0.9999999999999998,3.912023005428146
33,109.0,random_sampling,asymmetric,lognormal,20,2.0,109.0,False,0.9973684210526316,1.0,4.6913478822291435
34,55.0,random_sampling,asymmetric,lognormal,20,2.0,55.0,False,0.9921052631578947,1.0000000000000002,4.007333185232471
35,84.0,random_sampling,asymmetric,lognormal,20,2.0,84.0,False,1.0,1.0,4.430816798843313
