generation,iteration,mutation_type,generation_type,distribution,city_size,range,iterations,symmetric,normed_unique_distances,nearest_neighbor_norm,log_iterations
31,241.0,random_sampling,symmetric,uniform,30,5.0,241.0,True,0.013793103448275862,,5.484796933490655
32,253.0,random_sampling,symmetric,uniform,30,5.0,253.0,True,0.013793103448275862,,5.53338948872752
33,476.0,random_sampling,symmetric,uniform,30,5.0,476.0,True,0.013793103448275862,1.0,6.16541785423142
34,446.0,random_sampling,symmetric,uniform,30,5.0,446.0,True,0.013793103448275862,,6.100318952020064
35,446.0,random_sampling,symmetric,uniform,30,5.0,446.0,True,0.013793103448275862,,6.100318952020064
36,492.0,random_sampling,symmetric,uniform,30,5.0,492.0,True,0.013793103448275862,,6.198478716492308
37,788.0,random_sampling,symmetric,uniform,30,5.0,788.0,True,0.013793103448275862,,6.669498089857879
38,310.0,random_sampling,symmetric,uniform,30,5.0,310.0,True,0.013793103448275862,,5.736572297479192
39,172.0,random_sampling,symmetric,uniform,30,5.0,172.0,True,0.013793103448275862,,5.147494476813453
40,461.0,random_sampling,symmetric,uniform,30,5.0,461.0,True,0.013793103448275862,,6.133398042996649
41,179.0,random_sampling,symmetric,uniform,30,5.0,179.0,True,0.013793103448275862,,5.187385805840755
42,358.0,random_sampling,symmetric,uniform,30,5.0,358.0,True,0.013793103448275862,,5.8805329864007
43,298.0,random_sampling,symmetric,uniform,30,5.0,298.0,True,0.013793103448275862,,5.697093486505405
44,816.0,random_sampling,symmetric,uniform,30,5.0,816.0,True,0.013793103448275862,,6.704414354964107
45,850.0,random_sampling,symmetric,uniform,30,5.0,850.0,True,0.013793103448275862,1.0,6.745236349484363
46,137.0,random_sampling,symmetric,uniform,30,5.0,137.0,True,0.013793103448275862,,4.919980925828125
47,353.0,random_sampling,symmetric,uniform,30,5.0,353.0,True,0.013793103448275862,,5.8664680569332965
48,423.0,random_sampling,symmetric,uniform,30,5.0,423.0,True,0.013793103448275862,,6.0473721790462776
49,445.0,random_sampling,symmetric,uniform,30,5.0,445.0,True,0.013793103448275862,,6.09807428216624
50,446.0,random_sampling,symmetric,uniform,30,5.0,446.0,True,0.013793103448275862,,6.100318952020064
51,302.0,random_sampling,symmetric,uniform,30,5.0,302.0,True,0.013793103448275862,,5.71042701737487
52,278.0,random_sampling,symmetric,uniform,30,5.0,278.0,True,0.013793103448275862,,5.627621113690637
53,281.0,random_sampling,symmetric,uniform,30,5.0,281.0,True,0.013793103448275862,,5.638354669333745
54,796.0,random_sampling,symmetric,uniform,30,5.0,796.0,True,0.013793103448275862,,6.679599185844383
55,251.0,random_sampling,symmetric,uniform,30,5.0,251.0,True,0.013793103448275862,,5.5254529391317835
56,1281.0,random_sampling,symmetric,uniform,30,5.0,1281.0,True,0.013793103448275862,,7.155396301896734
57,430.0,random_sampling,symmetric,uniform,30,5.0,430.0,True,0.013793103448275862,,6.063785208687608
58,448.0,random_sampling,symmetric,uniform,30,5.0,448.0,True,0.013793103448275862,,6.104793232414985
59,220.0,random_sampling,symmetric,uniform,30,5.0,220.0,True,0.013793103448275862,1.0,5.393627546352362
60,195.0,random_sampling,symmetric,uniform,30,5.0,195.0,True,0.013793103448275862,,5.272999558563747
61,294.0,random_sampling,symmetric,uniform,30,5.0,294.0,True,0.013793103448275862,,5.683579767338681
62,162.0,random_sampling,symmetric,uniform,30,5.0,162.0,True,0.013793103448275862,,5.087596335232384
63,156.0,random_sampling,symmetric,uniform,30,5.0,156.0,True,0.013793103448275862,,5.049856007249537
64,583.0,random_sampling,symmetric,uniform,30,5.0,583.0,True,0.013793103448275862,,6.368187186350492
65,262.0,random_sampling,symmetric,uniform,30,5.0,262.0,True,0.013793103448275862,,5.568344503761097
66,393.0,random_sampling,symmetric,uniform,30,5.0,393.0,True,0.013793103448275862,,5.973809611869261
67,212.0,random_sampling,symmetric,uniform,30,5.0,212.0,True,0.013793103448275862,,5.356586274672012
68,817.0,random_sampling,symmetric,uniform,30,5.0,817.0,True,0.013793103448275862,,6.705639094860003
