generation,iteration,mutation_type,generation_type,distribution,city_size,range,iterations,symmetric,normed_unique_distances,nearest_neighbor_norm,log_iterations
31,3125.0,random_sampling,euclidean,lognormal,20,2.0,3125.0,True,0.18421052631578946,1.0000000000000002,8.047189562170502
32,5219.0,random_sampling,euclidean,lognormal,20,2.0,5219.0,True,0.13157894736842105,1.0,8.560061091643414
33,25186.0,random_sampling,euclidean,lognormal,20,2.0,25186.0,True,0.1368421052631579,1.0000000000000002,10.134043563565792
34,1248.0,random_sampling,euclidean,lognormal,20,2.0,1248.0,True,0.11578947368421053,0.9999999999999998,7.129297548929373
35,3243.0,random_sampling,euclidean,lognormal,20,2.0,3243.0,True,0.14210526315789473,0.9999999999999998,8.084254106307318
36,13306.0,random_sampling,euclidean,lognormal,20,2.0,13306.0,True,0.12105263157894737,0.9999999999999997,9.495970340301833
37,7013.0,random_sampling,euclidean,lognormal,20,2.0,7013.0,True,0.11578947368421053,1.0000000000000004,8.85552084853691
38,29275.0,random_sampling,euclidean,lognormal,20,2.0,29275.0,True,0.12105263157894737,0.9999999999999998,10.284489188465917
39,12319.0,random_sampling,euclidean,lognormal,20,2.0,12319.0,True,0.11578947368421053,0.9999999999999998,9.418898064961974
40,486049.0,random_sampling,euclidean,lognormal,20,2.0,486049.0,True,0.14736842105263157,1.0,13.094064720845596
41,55277.0,random_sampling,euclidean,lognormal,20,2.0,55277.0,True,0.13157894736842105,1.0,10.920112187793817
42,25694.0,random_sampling,euclidean,lognormal,20,2.0,25694.0,True,0.13157894736842105,0.9999999999999998,10.154012780591556
43,3785.0,random_sampling,euclidean,lognormal,20,2.0,3785.0,True,0.14736842105263157,1.0000000000000002,8.23880116587155
44,302.0,random_sampling,euclidean,lognormal,20,2.0,302.0,True,0.1,1.0,5.71042701737487
45,117120.0,random_sampling,euclidean,lognormal,20,2.0,117120.0,True,0.12631578947368421,1.0,11.670954329195139
46,7842.0,random_sampling,euclidean,lognormal,20,2.0,7842.0,True,0.16842105263157894,1.0,8.967249182852276
47,297680.0,random_sampling,euclidean,lognormal,20,2.0,297680.0,True,0.13157894736842105,1.0,12.603774363020504
48,1564.0,random_sampling,euclidean,lognormal,20,2.0,1564.0,True,0.13157894736842105,1.0,7.355001921105257
49,9993.0,random_sampling,euclidean,lognormal,20,2.0,9993.0,True,0.12631578947368421,1.0,9.209640126861789
50,4408660.0,random_sampling,euclidean,lognormal,20,2.0,4408660.0,True,0.15263157894736842,1.0000000000000004,15.2990813463745
51,1423.0,random_sampling,euclidean,lognormal,20,2.0,1423.0,True,0.14210526315789473,0.9999999999999998,7.260522598089852
52,5340.0,random_sampling,euclidean,lognormal,20,2.0,5340.0,True,0.1631578947368421,0.9999999999999998,8.582980931954241
53,452929.0,random_sampling,euclidean,lognormal,20,2.0,452929.0,True,0.12631578947368421,1.0000000000000004,13.023490659289456
54,491.0,random_sampling,euclidean,lognormal,20,2.0,491.0,True,0.12631578947368421,1.0000000000000004,6.19644412779452
55,97524.0,random_sampling,euclidean,lognormal,20,2.0,97524.0,True,0.14736842105263157,1.0000000000000002,11.487853780541204
56,31313.0,random_sampling,euclidean,lognormal,20,2.0,31313.0,True,0.14210526315789473,1.0000000000000002,10.351788625763605
57,821608.0,random_sampling,euclidean,lognormal,20,2.0,821608.0,True,0.15789473684210525,1.0,13.619018674647425
58,26785.0,random_sampling,euclidean,lognormal,20,2.0,26785.0,True,0.14736842105263157,1.0,10.19559730831506
59,209786.0,random_sampling,euclidean,lognormal,20,2.0,209786.0,True,0.11052631578947368,1.0,12.253843242498517
60,47325.0,random_sampling,euclidean,lognormal,20,2.0,47325.0,True,0.14736842105263157,1.0000000000000002,10.764793976077524
61,171540.0,random_sampling,euclidean,lognormal,20,2.0,171540.0,True,0.11052631578947368,1.0,12.052571754544413
62,195728.0,random_sampling,euclidean,lognormal,20,2.0,195728.0,True,0.14736842105263157,1.0,12.184481219286697
63,119512.0,random_sampling,euclidean,lognormal,20,2.0,119512.0,True,0.06842105263157895,0.9999999999999997,11.691172063722153
64,2961.0,random_sampling,euclidean,lognormal,20,2.0,2961.0,True,0.12105263157894737,0.9999999999999997,7.993282328101591
65,126758.0,random_sampling,euclidean,lognormal,20,2.0,126758.0,True,0.1631578947368421,1.0,11.750035035832484
66,39664.0,random_sampling,euclidean,lognormal,20,2.0,39664.0,True,0.1368421052631579,1.0,10.588199254274972
67,2281.0,random_sampling,euclidean,lognormal,20,2.0,2281.0,True,0.14736842105263157,1.0,7.732369222284388
68,4210.0,random_sampling,euclidean,lognormal,20,2.0,4210.0,True,0.12105263157894737,1.0,8.345217926676428
69,3400.0,random_sampling,euclidean,lognormal,20,2.0,3400.0,True,0.08421052631578947,1.0000000000000002,8.131530710604252
70,4906.0,random_sampling,euclidean,lognormal,20,2.0,4906.0,True,0.15263157894736842,1.0000000000000002,8.498214224818435
71,3945.0,random_sampling,euclidean,lognormal,20,2.0,3945.0,True,0.14736842105263157,0.9999999999999998,8.280204233279974
72,3705.0,random_sampling,euclidean,lognormal,20,2.0,3705.0,True,0.11578947368421053,1.0,8.217438537730187
73,153666.0,random_sampling,euclidean,lognormal,20,2.0,153666.0,True,0.12631578947368421,1.0000000000000002,11.94253669490647
74,254207.0,random_sampling,euclidean,lognormal,20,2.0,254207.0,True,0.14736842105263157,1.0,12.445904174730492
75,15538.0,random_sampling,euclidean,lognormal,20,2.0,15538.0,True,0.14736842105263157,1.0,9.651043915510366
76,445625.0,random_sampling,euclidean,lognormal,20,2.0,445625.0,True,0.12631578947368421,1.0,13.007233070150697
77,225974.0,random_sampling,euclidean,lognormal,20,2.0,225974.0,True,0.12631578947368421,1.0000000000000002,12.328175227388538
78,17537.0,random_sampling,euclidean,lognormal,20,2.0,17537.0,True,0.13157894736842105,1.0,9.772068213669293
79,23200.0,random_sampling,euclidean,lognormal,20,2.0,23200.0,True,0.14736842105263157,1.0000000000000004,10.0519075576544
80,13893.0,random_sampling,euclidean,lognormal,20,2.0,13893.0,True,0.1368421052631579,1.0000000000000002,9.539140395148861
