generation,iteration,mutation_type,generation_type,distribution,city_size,range,iterations,symmetric,normed_unique_distances,nearest_neighbor_norm,log_iterations
4,356.0,random_sampling,symmetric,lognormal,20,2.0,356.0,True,0.9947368421052631,1.0000000000000002,5.87493073085203
5,125.0,random_sampling,symmetric,lognormal,20,2.0,125.0,True,1.0,1.0000000000000002,4.8283137373023015
6,307.0,random_sampling,symmetric,lognormal,20,2.0,307.0,True,1.0,1.0000000000000002,5.726847747587197
7,86.0,random_sampling,symmetric,lognormal,20,2.0,86.0,True,1.0,1.0,4.454347296253507
8,559.0,random_sampling,symmetric,lognormal,20,2.0,559.0,True,1.0,1.0,6.326149473155099
9,265.0,random_sampling,symmetric,lognormal,20,2.0,265.0,True,0.9947368421052631,1.0,5.579729825986222
10,496.0,random_sampling,symmetric,lognormal,20,2.0,496.0,True,1.0,1.0000000000000002,6.206575926724928
11,633.0,random_sampling,symmetric,lognormal,20,2.0,633.0,True,0.9947368421052631,1.0000000000000004,6.450470422144176
12,408.0,random_sampling,symmetric,lognormal,20,2.0,408.0,True,1.0,1.0,6.0112671744041615
13,191.0,random_sampling,symmetric,lognormal,20,2.0,191.0,True,1.0,0.9999999999999998,5.25227342804663
14,338.0,random_sampling,symmetric,lognormal,20,2.0,338.0,True,1.0,1.0,5.823045895483019
15,129.0,random_sampling,symmetric,lognormal,20,2.0,129.0,True,0.9947368421052631,1.0,4.859812404361672
16,315.0,random_sampling,symmetric,lognormal,20,2.0,315.0,True,1.0,1.0000000000000002,5.752572638825633
17,760.0,random_sampling,symmetric,lognormal,20,2.0,760.0,True,1.0,0.9999999999999998,6.633318433280377
18,283.0,random_sampling,symmetric,lognormal,20,2.0,283.0,True,1.0,1.0,5.645446897643238
19,251.0,random_sampling,symmetric,lognormal,20,2.0,251.0,True,1.0,0.9999999999999998,5.5254529391317835
20,742.0,random_sampling,symmetric,lognormal,20,2.0,742.0,True,1.0,1.0,6.60934924316738
21,328.0,random_sampling,symmetric,lognormal,20,2.0,328.0,True,1.0,1.0,5.793013608384144
22,90.0,random_sampling,symmetric,lognormal,20,2.0,90.0,True,1.0,1.0000000000000002,4.499809670330265
23,996.0,random_sampling,symmetric,lognormal,20,2.0,996.0,True,1.0,1.0000000000000002,6.903747257584598
24,732.0,random_sampling,symmetric,lognormal,20,2.0,732.0,True,1.0,0.9999999999999998,6.595780513961311
25,375.0,random_sampling,symmetric,lognormal,20,2.0,375.0,True,1.0,1.0000000000000002,5.926926025970411
26,710.0,random_sampling,symmetric,lognormal,20,2.0,710.0,True,1.0,0.9999999999999998,6.565264970035361
